time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
16921,-1.5310501,1.404,8.29905,-1.586,0.327,-1.411,0.064,1.079,9.746,0.2079,-0.1764125,-0.0463375,0.00814,-0.054614,-0.977059,0.205681,0
16962,-0.33900002,1.14495,8.920951,-0.39,0.091,-0.828,0.067,1.057,9.749,-0.2684,0.1804,0.1155,0.007933,-0.053264,-0.976892,0.206836,0
17001,-0.528,0.67395,9.53205,-0.597,-0.267,-0.253,-0.015,0.948,9.76,-0.1841125,0.2102375,-0.0741125,0.010817,-0.047178,-0.977026,0.207549,0
17041,-0.53505003,0.77205,8.40705,-0.418,-0.17,-1.411,-0.057,0.946,9.76,0.128975,0.022824999,0.032449998,0.012911,-0.046672,-0.97714,0.207006,0
17082,-0.17895001,1.0350001,7.4080505,-0.091,0.013,-2.357,-0.085,1.021,9.752,0.230175,0.104775,0.0196625,0.015091,-0.050095,-0.976795,0.207685,0
17121,-0.021000002,1.38195,6.9960003,0.09,0.2,-2.71,-0.09,1.148,9.738,0.111925,-0.113575,-0.1219625,0.016649,-0.056411,-0.976626,0.206738,0
17161,-0.15495001,1.1020501,7.9729505,-0.083,-0.092,-1.766,-0.066,1.182,9.734,0.0490875,0.0760375,-0.262625,0.015632,-0.05844,-0.977264,0.203211,0
17201,-0.78405005,1.04205,8.896951,-0.634,-0.184,-0.808,-0.142,1.219,9.729,0.179025,0.020624999,-0.263725,0.019467,-0.059637,-0.978231,0.197804,0
17241,-0.897,1.128,9.11295,-0.707,-0.202,-0.603,-0.177,1.319,9.715,0.37193748,-0.1764125,-0.2327875,0.021844,-0.064761,-0.978916,0.192486,0
17282,-1.3780501,1.5190501,10.944,-1.182,0.124,1.23,-0.192,1.386,9.706,-0.0350625,0.061049998,-0.07095,0.023126,-0.067709,-0.979498,0.188316,0
17321,-0.64500004,2.09295,12.771001,-0.331,0.667,3.063,-0.308,1.416,9.698,0.3548875,0.38073748,0.1101375,0.029272,-0.06807,-0.978993,0.189951,0
17361,0.105000004,1.46595,10.794001,0.341,-0.139,1.114,-0.246,1.596,9.672,0.2355375,-0.6430875,-0.21573749,0.027797,-0.077845,-0.978621,0.188325,0
17401,0.28995,-0.17505,12.936001,0.425,-1.633,3.23,-0.139,1.469,9.694,-0.3546125,0.544775,-0.2776125,0.021298,-0.072132,-0.980234,0.182986,0
17441,-1.4950501,0.58005005,11.43795,-1.1,-0.816,1.727,-0.383,1.388,9.7,0.2046,0.153725,-0.163625,0.032052,-0.066321,-0.981063,0.179135,0
17481,-0.62100005,0.537,9.019051,-0.267,-0.887,-0.68,-0.345,1.418,9.697,-0.0413875,-0.44165,-0.079475,0.029774,-0.068286,-0.981539,0.176152,0
17521,0.81900007,-0.16095,11.971951,1.061,-1.321,2.225,-0.251,1.158,9.734,-0.7008375,0.352,0.03355,0.023077,-0.055959,-0.982467,0.176335,0
17561,-0.01305,0.78795004,11.368051,0.358,-0.19,1.607,-0.372,0.967,9.751,0.0512875,0.23155,0.0196625,0.027488,-0.045219,-0.982702,0.177468,0
17601,-0.00405,1.53495,7.7410502,0.334,0.474,-2.008,-0.334,1.05,9.744,0.1599125,-0.1934625,0.0185625,0.026176,-0.049965,-0.982469,0.177685,0
17642,0.44805002,1.4059501,8.871,0.793,0.392,-0.759,-0.315,1.015,9.748,-0.3045625,0.109037496,0.0100375,0.025128,-0.047852,-0.982531,0.178075,0
17681,-0.09195001,1.1719501,10.04205,0.228,0.239,0.28,-0.309,0.929,9.757,-0.1181125,-0.0561,-0.1423125,0.023958,-0.043907,-0.982946,0.176959,0
17721,-0.39405003,1.011,9.28005,-0.099,0.083,-0.483,-0.28,0.923,9.759,-0.0361625,-0.086899996,-0.0496375,0.022347,-0.043926,-0.983367,0.17481,0
17761,-0.384,1.1209501,9.24705,-0.101,0.248,-0.553,-0.279,0.909,9.76,-0.0510125,0.0100375,4.13E-04,0.02218,-0.043215,-0.98344,0.174601,0
17801,-0.34095,1.353,8.8279505,-0.075,0.416,-0.932,-0.265,0.931,9.758,-0.07975,-0.1263625,0.0495,0.021664,-0.044466,-0.983366,0.174766,0
17842,-0.049050003,1.3630501,9.108001,0.199,0.433,-0.661,-0.24,0.928,9.759,-0.021175,0.0771375,0.1166,0.020437,-0.044489,-0.983082,0.176498,0
17881,-0.58095,1.8250501,7.7629504,-0.25,0.806,-2.119,-0.281,1.046,9.746,0.3091,0.0078375,0.18053749,0.023702,-0.04997,-0.982262,0.179168,0
17921,-0.46095002,2.0670002,6.5560503,-0.205,0.781,-3.17,-0.257,1.261,9.721,0.2376,-0.17325,0.2369125,0.02477,-0.060971,-0.980893,0.183076,0
17961,0.109950006,1.7410501,8.40705,0.324,0.353,-1.303,-0.215,1.375,9.707,-0.0521125,-0.012375,0.27101249,0.024072,-0.066992,-0.979614,0.187851,0
18001,-0.46095002,1.58595,9.41205,-0.244,0.145,-0.287,-0.205,1.434,9.699,0.280225,-0.0103125,0.20185,0.024434,-0.069915,-0.978531,0.192332,0
18042,-0.96405005,0.89100003,10.85805,-0.792,-0.594,1.162,-0.161,1.479,9.692,-0.1010625,-0.14025,0.2838,0.022789,-0.072518,-0.977602,0.196251,0
18081,-0.00405,1.0540501,14.635951,0.265,-0.351,4.932,-0.211,1.454,9.695,0.25795,0.459525,0.6183375,0.026325,-0.070734,-0.975677,0.205809,0
18121,0.261,2.04795,11.59605,0.458,0.371,1.929,-0.199,1.671,9.661,0.6169625,-0.69629997,0.108075,0.028274,-0.081403,-0.973289,0.212793,0
18161,0.45495003,0.22095,12.1390505,0.368,-1.526,2.485,0.081,1.744,9.649,-0.190575,-0.2244,-0.0858,0.014828,-0.088182,-0.973436,0.210775,0
18201,-0.897,1.143,10.746,-0.813,-0.592,1.078,-0.071,1.722,9.653,0.2536875,0.324225,0.022824999,0.022663,-0.085565,-0.973349,0.211554,0
18241,-1.3729501,1.0020001,7.6210504,-1.433,-0.823,-2.022,0.071,1.818,9.636,-0.0297,-0.788975,-0.16885,0.015216,-0.091937,-0.973552,0.208595,0
18281,-0.55395,-0.049050003,10.82505,-0.733,-1.65,1.142,0.189,1.609,9.671,-0.9202875,0.3509,0.2305875,0.007856,-0.081603,-0.974599,0.20841,0
18321,-0.49905002,0.966,11.46405,-0.52,-0.378,1.739,0.029,1.332,9.715,-0.057475,0.1590875,0.157025,0.013674,-0.065987,-0.974656,0.213317,0
18361,-0.48000002,1.8870001,7.3170004,-0.524,0.469,-2.39,0.047,1.41,9.704,0.230175,-0.1700875,0.1049125,0.013159,-0.07093,-0.97393,0.215068,0
18401,-0.018000001,1.65795,8.29395,-0.059,0.282,-1.429,0.042,1.356,9.712,-0.4791875,0.187825,0.0345125,0.012928,-0.068134,-0.973754,0.216779,0
18441,-0.12105001,1.011,10.57995,-0.173,-0.158,0.846,-0.016,1.166,9.736,-0.34925,0.0941875,-0.14973749,0.013737,-0.058001,-0.974563,0.216038,0
18482,-0.80295,1.3420501,9.118051,-0.748,0.256,-0.739,-0.055,1.119,9.742,0.0405625,-0.045375,-0.0644875,0.015002,-0.055201,-0.975288,0.2134,0
18521,0.034050003,1.5589501,8.265,0.112,0.37,-1.48,-0.086,1.184,9.734,0.014025,0.0686125,-0.012375,0.017235,-0.058146,-0.975158,0.213042,0
18561,-0.29805002,1.7010001,7.7509503,-0.181,0.425,-1.974,-0.104,1.267,9.723,0.1929125,-0.013475,-0.1571625,0.018919,-0.061959,-0.975221,0.211531,0
18601,-0.684,1.5979501,7.8610506,-0.528,0.203,-1.847,-0.152,1.39,9.706,0.23333749,0.039875,-0.145475,0.022466,-0.06788,-0.97548,0.208147,0
18642,0.60795003,1.9540501,8.347051,0.783,0.423,-1.35,-0.183,1.524,9.685,0.2387,0.1079375,-0.16885,0.025274,-0.074363,-0.975492,0.205535,0
18681,-0.56895,1.3420501,9.856951,-0.447,-0.307,0.27,-0.219,1.601,9.672,0.1109625,0.1079375,-0.5193375,0.02734,-0.078043,-0.976554,0.198754,0
18721,-1.3399501,1.15005,12.462001,-0.944,-0.477,2.916,-0.308,1.608,9.669,0.1269125,0.2006125,-0.2882,0.031211,-0.077742,-0.978116,0.190449,0
18761,-0.29595003,1.38495,11.401951,0.163,-0.382,1.762,-0.449,1.757,9.637,0.634975,0.2847625,-0.2316875,0.039525,-0.084084,-0.977928,0.187147,0
18802,-0.19305001,0.70005006,10.410001,0.243,-1.224,0.798,-0.434,1.919,9.607,0.25465,-0.5630625,-0.3755125,0.039677,-0.09272,-0.978502,0.179893,0
18841,1.1850001,-0.384,11.986051,1.395,-2.153,2.439,-0.264,1.772,9.641,-0.3779875,0.109037496,-0.396825,0.027178,-0.084121,-0.981055,0.172378,0
18881,-1.3590001,0.43395,11.610001,-0.996,-1.09,1.921,-0.351,1.513,9.682,-0.1661,-0.039049998,-0.381975,0.030467,-0.073199,-0.983187,0.164488,0
18921,-0.41595003,0.38895002,10.777051,-0.139,-0.983,1.066,-0.269,1.364,9.707,-0.3557125,-0.385275,0.06765,0.024855,-0.066616,-0.984374,0.161096,0
18961,0.70605004,1.023,10.783951,0.89,-0.138,1.037,-0.195,1.16,9.735,-0.3014,0.2272875,0.0930875,0.019597,-0.056824,-0.984643,0.163899,0
19002,-0.19800001,1.7220001,7.839,0.035,0.596,-1.908,-0.225,1.12,9.739,-0.0094875,-0.0826375,-0.07095,0.020714,-0.054531,-0.984718,0.164093,0
19041,-0.50205004,1.53495,7.7910004,-0.309,0.475,-1.957,-0.18,1.05,9.748,-0.424875,-0.088,-0.060225,0.017675,-0.051028,-0.985259,0.162321,0
19081,0.036000002,0.85800004,9.769051,0.21,0.012,-0.002,-0.183,0.845,9.768,-0.65615,0.0675125,0.0100375,0.016199,-0.040412,-0.985828,0.162009,0
19121,0.342,0.75705004,10.87005,0.516,0.103,1.085,-0.175,0.645,9.783,-0.28215,0.0441375,0.0793375,0.014233,-0.031045,-0.986025,0.163057,0
19161,-0.112050004,1.31805,8.184,0.061,0.657,-1.611,-0.168,0.651,9.783,0.0768625,-0.07205,0.1304875,0.013977,-0.031373,-0.985662,0.165196,0
19202,-0.11400001,1.12605,7.6759505,0.015,0.427,-2.113,-0.124,0.689,9.781,-0.242825,-0.0347875,0.1475375,0.012259,-0.034325,-0.985124,0.167931,0
19241,0.15795001,0.89100003,9.297001,0.251,0.29,-0.524,-0.128,0.621,9.786,-0.1362625,0.17407499,0.2476375,0.011915,-0.030107,-0.984552,0.172069,0
19281,0.14595,1.4110501,7.7650504,0.299,0.691,-2.015,-0.163,0.711,9.779,0.2759625,0.0356125,0.26895,0.014696,-0.034521,-0.983469,0.177143,0
19321,-0.29805002,1.78005,7.8199506,-0.111,0.891,-1.947,-0.174,0.881,9.765,0.1417625,0.03135,0.241175,0.016896,-0.042484,-0.982331,0.181481,0
19361,0.33495003,0.786,10.305,0.428,-0.147,0.534,-0.101,0.923,9.762,-0.1255375,-0.2179375,0.0708125,0.013843,-0.04538,-0.981596,0.18498,0
19402,-0.43995002,0.064950004,12.30195,-0.36,-0.761,2.526,-0.075,0.816,9.772,-0.28215,0.19965,0.113437496,0.01153,-0.040215,-0.981654,0.18602,0
19441,-0.492,0.39795002,12.55605,-0.301,-0.415,2.556,-0.161,0.837,9.769,0.5412,0.18259999,0.477675,0.01629,-0.040357,-0.980461,0.191838,0
19481,0.51000005,1.65795,9.216001,0.724,0.568,-0.629,-0.139,1.12,9.741,0.7649125,-0.214775,0.6012875,0.018561,-0.054585,-0.977584,0.202493,0
19521,1.07295,1.5190501,9.508051,1.05,0.154,-0.068,-0.015,1.261,9.725,-0.121275,-0.2179375,0.113437496,0.014527,-0.062882,-0.975712,0.209333,0
19561,0.89505005,-0.47700003,13.011001,1.035,-1.598,3.002,0.08,1.069,9.747,-0.57722497,0.0248875,-0.2882,0.007286,-0.053723,-0.976715,0.207574,0
19602,-2.151,-0.44400004,12.417001,-2.125,-1.401,2.649,-0.012,0.965,9.759,0.25575,0.442475,-0.2435125,0.010564,-0.04814,-0.978252,0.201479,0
19641,-2.08695,1.6360501,8.050051,-1.773,0.504,-1.89,-0.092,1.17,9.736,0.549725,-0.3969625,0.2838,0.01675,-0.05761,-0.977497,0.202234,0
19681,2.3460002,0.018000001,9.625051,2.129,-1.107,-0.124,0.213,1.12,9.74,-0.9288125,-0.5226375,-0.0741125,0.001074,-0.058253,-0.977084,0.204722,0
19721,-1.6290001,-0.19005,13.71405,-1.679,-0.903,3.922,0.058,0.726,9.779,-0.630575,0.7503375,-0.331925,0.005041,-0.036169,-0.979347,0.198857,0
19761,-1.503,0.381,9.85305,-1.459,-0.322,0.066,-0.039,0.704,9.781,0.4433,-0.1667875,-0.0847,0.008933,-0.035296,-0.979959,0.195843,0
19802,-1.7920501,1.62195,6.6919503,-1.775,0.762,-3.081,-0.009,0.86,9.768,0.146025,0.0600875,0.0963875,0.009002,-0.042858,-0.979752,0.195362,0
19841,-0.25800002,1.03695,8.634001,-0.2,0.251,-1.153,-0.044,0.783,9.775,-0.45581248,0.13145,0.1271875,0.010185,-0.038727,-0.979291,0.198456,0
19881,-0.57105005,0.53205,10.600051,-0.479,-0.117,0.811,-0.078,0.647,9.784,-0.0743875,-0.0017875,0.0132,0.010512,-0.031569,-0.979347,0.199426,0
19921,0.049950004,0.68805003,7.72905,0.098,-0.038,-2.057,-0.057,0.719,9.78,0.32285,-0.0092125,-0.0741125,0.010217,-0.035407,-0.979247,0.199288,0
19961,-0.72195005,0.966,7.6120505,-0.605,0.131,-2.171,-0.116,0.821,9.771,0.098175,0.0856625,-0.1475375,0.014198,-0.040029,-0.979617,0.196331,0
20002,-0.40605003,0.94605005,7.4269505,-0.216,0.052,-2.341,-0.178,0.887,9.764,0.1769625,0.0941875,-0.129525,0.017863,-0.042804,-0.979897,0.194033,0
20041,-1.3660501,1.179,8.75805,-1.093,0.19,-0.914,-0.254,0.981,9.754,0.1929125,-0.095425,-0.145475,0.022322,-0.046694,-0.980261,0.190813,0
20081,-0.52095,1.3300501,9.477,-0.223,0.199,-0.246,-0.267,1.107,9.74,0.3122625,-0.1530375,-0.062425,0.0241,-0.052972,-0.98029,0.188795,0
20121,-0.564,1.2910501,11.674951,-0.319,0.095,1.94,-0.237,1.187,9.731,0.12265,-0.063525,-0.03575,0.023294,-0.057288,-0.980388,0.187122,0
20161,0.52005005,1.1719501,12.39105,0.759,-0.157,2.53,-0.266,1.302,9.716,0.6551875,0.18259999,-0.026124999,0.026154,-0.063424,-0.979882,0.187413,0
20202,-0.91800004,0.726,9.40305,-0.666,-0.834,-0.281,-0.245,1.556,9.679,0.418825,-0.466125,-0.3669875,0.026888,-0.075973,-0.979995,0.181973,0
20241,0.27105,-0.44400004,11.359051,0.428,-1.831,1.806,-0.182,1.409,9.703,-0.5368,0.29975,-0.161425,0.021976,-0.069232,-0.981541,0.176917,0
20281,-1.4449501,0.77895004,11.64795,-1.052,-0.312,1.777,-0.39,1.143,9.731,-0.174625,0.275275,-0.0752125,0.029899,-0.053994,-0.982621,0.175057,0
20321,-0.37995002,0.93000007,8.74905,0.066,-0.243,-0.965,-0.338,1.115,9.737,-0.241725,-0.500225,-0.045375,0.027495,-0.053233,-0.982886,0.174198,0
20362,-0.01305,0.14895001,12.604051,0.24,-0.681,2.829,-0.253,0.817,9.769,-0.87023747,0.3796375,0.0207625,0.020005,-0.038829,-0.983809,0.173814,0
20401,-0.022950001,1.215,11.48295,0.427,0.556,1.419,-0.373,0.669,9.776,0.19085,-0.0528,0.13255,0.024744,-0.030467,-0.983606,0.176007,0
20441,0.31095,1.4640001,7.6500006,0.526,0.66,-2.183,-0.267,0.797,9.77,0.1417625,-0.1508375,-0.0548625,0.020643,-0.037635,-0.983353,0.176561,0
20481,0.12495001,0.98505,9.144,0.412,0.225,-0.633,-0.29,0.755,9.773,-0.2619375,0.14739999,0.0089375,0.021368,-0.035328,-0.98356,0.175797,0
20522,-0.00105,0.56595004,9.12195,0.269,-0.147,-0.665,-0.269,0.706,9.777,0.1109625,-0.030524999,-0.028324999,0.019886,-0.033146,-0.983658,0.175843,0
20561,-0.79095006,0.72105,7.6519504,-0.55,-0.052,-2.132,-0.239,0.774,9.773,0.146025,-0.1573,0.1612875,0.018886,-0.036906,-0.983396,0.176668,0
20601,-0.058950003,0.642,8.04705,0.13,-0.169,-1.735,-0.184,0.809,9.771,0.0565125,-0.0763125,0.2487375,0.016506,-0.038933,-0.98259,0.180907,0
20641,-0.94200003,1.08105,8.257951,-0.718,0.232,-1.513,-0.222,0.845,9.767,0.0842875,0.0803,0.275275,0.019182,-0.040285,-0.981616,0.185576,0
20681,-0.162,1.34895,8.60505,0.129,0.417,-1.15,-0.24,0.939,9.758,0.2589125,-0.036849998,0.41799998,0.021239,-0.04496,-0.980058,0.192384,0
20722,0.32295,1.57605,8.890051,0.486,0.494,-0.865,-0.173,1.071,9.746,0.1172875,-0.095425,0.294525,0.019585,-0.051869,-0.978437,0.198964,0
20761,0.29205,0.98205006,11.64795,0.403,-0.096,1.898,-0.117,1.076,9.746,-0.155375,0.0185625,0.2869625,0.017057,-0.052449,-0.977399,0.20408,0
20801,-0.17895001,1.0180501,13.480051,0.023,-0.069,3.725,-0.205,1.084,9.744,0.3601125,0.3051125,0.4659875,0.021982,-0.051919,-0.975745,0.211522,0
20841,1.44105,2.02095,10.059,1.642,0.658,0.137,-0.062,1.371,9.71,0.8193625,-0.587675,0.51713747,0.018668,-0.067624,-0.972725,0.221094,0
20881,1.6999501,0.48405004,10.461,1.57,-1.034,0.771,0.118,1.51,9.688,-0.1331,-0.1871375,-0.16995,0.011262,-0.076564,-0.971554,0.223813,0
20922,-1.5840001,-0.09195001,12.807,-1.623,-1.492,3.093,0.084,1.37,9.71,-0.1703625,0.2006125,-0.163625,0.011344,-0.069048,-0.973174,0.219168,0
20961,-0.54,0.70905006,9.999001,-0.642,-0.692,0.291,0.099,1.387,9.707,0.2366375,-0.298925,0.03025,0.010616,-0.070328,-0.973114,0.219062,0
21001,-0.77505004,1.16205,9.61095,-0.91,-0.201,0.027,0.147,1.358,9.71,-0.3779875,-0.0528,-5.50E-04,0.007865,-0.069414,-0.97333,0.218513,0
21041,-0.18105,1.08105,11.737051,-0.245,-0.098,1.977,0.095,1.174,9.735,-0.309925,0.0567875,0.0506,0.008441,-0.059581,-0.973761,0.219472,0
21082,-0.47100002,1.5120001,9.85995,-0.561,0.377,0.107,0.098,1.134,9.74,-0.0691625,-0.10505,-0.0517,0.007689,-0.057586,-0.973995,0.21899,0
21122,-0.44400004,1.3060501,9.795,-0.506,0.208,0.021,0.054,1.095,9.745,-0.174625,0.109037496,0.004675,0.009526,-0.055214,-0.974232,0.218475,0
21161,-0.20700002,1.22895,8.67195,-0.197,0.139,-1.124,-0.006,1.086,9.746,1.38E-04,0.0473,-0.0133375,0.012467,-0.054064,-0.974235,0.218602,0
21201,-0.63795,1.21905,7.8559504,-0.628,0.09,-1.912,-0.039,1.108,9.743,-0.0319,-0.012375,-0.0974875,0.014269,-0.054763,-0.974458,0.217322,0
21241,-0.56595004,0.975,7.8420005,-0.436,-0.133,-1.914,-0.094,1.086,9.745,-0.1266375,0.053625,-0.00275,0.016753,-0.053133,-0.974716,0.216389,0
21281,-0.303,1.1359501,8.10705,-0.155,0.063,-1.643,-0.144,1.067,9.747,0.0182875,0.0270875,-0.0207625,0.018993,-0.051619,-0.974775,0.216304,0
21321,-0.12105001,1.2720001,7.3390503,0.028,0.125,-2.411,-0.137,1.141,9.739,0.1247125,-0.0528,-0.0506,0.019412,-0.055601,-0.974759,0.215347,0
21361,-0.30795002,1.55505,8.056951,-0.113,0.348,-1.68,-0.186,1.204,9.73,0.0160875,0.1772375,-0.095425,0.022668,-0.058036,-0.974854,0.213953,0
21401,-0.372,1.5259501,8.863951,-0.134,0.271,-0.87,-0.233,1.253,9.723,0.0906125,-0.0155375,-0.1816375,0.025266,-0.060157,-0.975207,0.211455,0
21441,-0.95895004,1.4250001,10.255051,-0.681,0.129,0.524,-0.271,1.286,9.718,-0.0094875,0.0504625,-0.2083125,0.027248,-0.061435,-0.975944,0.207404,0
21481,-0.44205,1.28205,12.213,-0.085,-0.003,2.487,-0.354,1.285,9.715,0.0650375,0.2454375,-0.0218625,0.03126,-0.060538,-0.976286,0.205482,0
21521,0.12705001,1.473,12.25605,0.531,0.097,2.543,-0.408,1.373,9.701,0.4635125,0.069575,-0.06875,0.0349,-0.064416,-0.975981,0.205165,0
21562,0.66795003,0.76500005,11.233951,1.015,-0.741,1.538,-0.347,1.504,9.684,0.19085,-0.1892,-0.2572625,0.033012,-0.071749,-0.9762,0.201976,0
21601,-0.094950005,0.28995,12.931951,0.293,-1.128,3.228,-0.384,1.413,9.696,-0.0510125,0.484,-0.2179375,0.033562,-0.066943,-0.977499,0.1972,0
21641,0,0.71895003,10.486951,0.498,-0.682,0.628,-0.443,1.404,9.695,0.215325,-0.1604625,-0.1145375,0.036263,-0.065995,-0.978016,0.194456,0
21681,-0.57795,0.693,10.012951,-0.278,-0.629,0.37,-0.402,1.323,9.708,-0.2981,0.09735,-0.113575,0.033235,-0.06244,-0.978811,0.192157,0
21721,-0.54195005,0.786,10.83705,-0.098,-0.381,1.099,-0.43,1.152,9.729,-0.3130875,-0.0741125,0.2135375,0.032981,-0.053498,-0.979145,0.193196,0
21761,0.606,1.1400001,9.85995,0.9,0.082,0.013,-0.328,1.102,9.738,0.13213749,-0.115775,0.2305875,0.027638,-0.051869,-0.978392,0.198228,0
21801,0.07395,1.6290001,7.7959504,0.32,0.385,-2.016,-0.238,1.235,9.725,0.308,-0.20845,0.0963875,0.024623,-0.059393,-0.977548,0.200663,0
21841,0.41205,1.6339501,6.8380504,0.513,0.293,-2.901,-0.145,1.354,9.711,0.1716,-0.0507375,0.06545,0.021325,-0.066305,-0.976883,0.202109,0
21881,-0.19800001,1.6309501,7.7980504,0.018,0.226,-1.913,-0.209,1.394,9.704,-0.037125,0.225225,0.0089375,0.024941,-0.067635,-0.976619,0.202528,0
21922,0.20400001,1.3729501,8.229,0.455,-0.028,-1.571,-0.252,1.402,9.702,-0.0743875,0.0600875,0.0122375,0.027252,-0.067568,-0.976372,0.203441,0
21961,-0.14295001,1.1520001,8.98095,0.027,-0.195,-0.784,-0.232,1.38,9.706,0.1194875,0.1431375,0.0708125,0.026064,-0.066661,-0.976336,0.204067,0
22001,-0.65505004,2.0650501,8.04705,-0.234,0.561,-1.557,-0.324,1.481,9.688,0.0683375,-0.0231,0.2561625,0.031965,-0.070684,-0.97524,0.207093,0
22041,0.93405,0.78105,11.280001,1.041,-0.658,1.577,-0.115,1.434,9.7,-0.2022625,-0.451275,0.089925,0.021256,-0.07045,-0.974768,0.210738,0
22081,-0.70995003,1.04505,12.288,-0.584,-0.376,2.581,-0.123,1.412,9.703,0.1183875,0.43614998,0.4148375,0.021667,-0.069146,-0.974158,0.213926,0
22122,0.012,1.9470001,10.276051,0.214,0.394,0.589,-0.212,1.564,9.678,0.604175,-0.036849998,0.480975,0.028589,-0.07554,-0.971225,0.224048,0
22161,0.73695004,1.5450001,10.494,0.799,-0.19,0.834,-0.064,1.729,9.652,0.0427625,-0.2275625,0.2539625,0.023422,-0.085424,-0.969146,0.230018,0
22201,1.092,0.432,11.95995,1.048,-1.151,2.279,0.041,1.573,9.679,-0.2278375,0.1368125,-0.1901625,0.016672,-0.078757,-0.969368,0.232041,0
22242,-1.3230001,0.23295002,12.003,-1.306,-1.19,2.28,-0.044,1.413,9.704,-0.2853125,-0.1871375,-0.3254625,0.018615,-0.069865,-0.971401,0.226167,0
22281,-0.67695004,-0.003,12.357,-0.623,-1.188,2.619,-0.043,1.188,9.734,-0.48675,-0.0081125,-0.062425,0.015673,-0.058676,-0.973182,0.221874,0
22321,-0.528,0.74100006,11.790001,-0.43,-0.212,1.919,-0.114,1.016,9.753,-0.021175,0.122925,-0.086899996,0.017192,-0.049303,-0.973858,0.221074,0
22361,-0.66,1.26705,8.89995,-0.601,0.24,-0.897,-0.106,1.04,9.75,0.0160875,-0.0837375,-0.1326875,0.016962,-0.050624,-0.974323,0.218729,0
22401,0.27105,1.0639501,9.60105,0.411,0.079,-0.167,-0.152,0.983,9.756,-0.2641375,0.374275,-0.111375,0.018804,-0.046972,-0.974847,0.217055,0
22442,-1.6510501,1.0879501,9.867001,-1.439,0.131,0.28,-0.304,0.93,9.757,0.0182875,0.0067375,-0.30415,0.025276,-0.043119,-0.975741,0.213142,0
22481,-1.04295,0.74805003,8.33205,-0.514,-0.328,-1.493,-0.343,1.023,9.747,0.2674375,-0.095425,0.006875,0.028073,-0.047419,-0.97637,0.208961,0
22521,0.25905,0.86700004,7.9560003,0.688,-0.183,-1.734,-0.429,1.027,9.743,-0.292875,0.4222625,-0.1764125,0.032392,-0.046768,-0.976413,0.208278,0
22561,-0.52995,-0.04095,12.87195,-0.033,-0.877,3.112,-0.484,0.837,9.758,-0.2704625,0.0908875,-0.482075,0.032838,-0.03686,-0.978191,0.201752,0
